id,month,day,hour,latitude,longitude,sea_surface_temp
18107504,3,3,23.67,37.8,-122.6,11.4
3276805,6,9,11.33,52.16,-14.96,13.1
11830652,1,25,20,-16.7,57,25
5701032,11,22,6.68,-10.54,168.69,28.8
11565583,7,17,9,45.3,-59.8,
5269765,1,8,18,27.76,-82.63,18.6
790508,4,25,3.43,44.6,-9.67,12.6
10135218,3,4,12,42.8,6.1,
8352497,1,11,2.33,30.23,-28.8,21
6738017,8,23,0,27.81,-97.39,
17237034,12,7,19,56.02,-38.29,6.5
3510001,8,16,15,54.07,-133.73,14
17036547,12,1,11.43,-14.27,125.2,30.7
13674266,2,20,3,47.4,-61.9,
6194551,10,6,18,44.47,-87.5,
5047056,10,2,17.67,46.2,-124.1,12.1
17372370,11,11,15,5.2,106.8,29.4
11639452,4,19,4.83,28.5,-84.5,
6576117,11,18,10,29,-94.9,20
1213416,1,7,16,39.81,-75.41,4.1
13083414,1,2,0,26.05,-81.7,
12259476,10,8,15,-34.5,-163.63,15.6
5385534,7,12,21.67,47.12,-48.61,12.3
7917125,10,28,18,33.9,137.2,
19937695,10,28,18,39.37,-20.12,20.2
15834309,1,25,10,45.29,-86.98,
15252927,1,7,5.17,-41.29,-138.23,14.1
18685797,11,20,14.17,18.3,-64.8,
3292641,4,9,15.33,41.04,-33.31,16.2
7835598,2,26,3.17,48.29,-4.97,10.6
3579573,5,18,3,44.7,-63.6,
16585768,4,18,21.33,-36.41,135.01,18.6
18404677,3,12,0.45,30.97,-75.48,20.2
3562226,4,17,23,41.6,-87.1,
11549955,3,17,4.93,21.93,122.76,25.6
5187937,11,6,7,54.11,-44.53,
17623814,9,19,18.83,47.6,-86.6,
10428,12,1,20.33,38.6,-76.4,
13475329,8,14,17,44.5,-79.4,22.4
9396312,8,12,13,69.4,-132.9,
4756686,5,23,1,45.2,-87.36,
7891314,5,27,22,-32.9,53.25,21
15025059,8,1,15.95,-19.6,1.23,19.3
9043760,9,1,17,-7.04,-34.57,26.2
13398876,6,12,11.02,86.54,-3.92,
4590394,11,18,1.67,37.6,-76.3,
17659884,6,20,12,27.3,-90.5,
8602573,12,19,13.52,25.33,-35.28,24.1
5849055,11,26,11,50.1,-6.1,
19148855,3,4,17.7,34.2,-119.4,12.7
7083024,1,3,14.67,-55.63,-15.79,2.1
12677308,1,21,3,46.2,-124.1,8.8
13612017,11,19,15.15,21.3,-158.1,25.4
4027663,9,1,9.68,-34.46,-38.56,16.6
4717980,7,22,18.67,32.88,-25.07,23.4
7785724,10,24,5,32.56,-80.45,
12186311,9,6,19,1.97,-125.05,26.9
17188956,12,5,21,58.4,-0.2,
12408710,8,12,19,53.9,1.2,
17122258,9,3,11,54,1.1,
18013000,1,31,15,43.87,-4.74,13.3
14502537,11,15,6,18.1,-63.6,29
5633927,12,20,11.8,-52.07,-11.33,2.4
4981861,9,30,0.4,71.5,-164.1,1.6
7636610,9,20,4.78,-6.96,-119.09,25.5
8618048,10,19,16,46.5,-84.37,
14590158,9,18,14.8,9.31,-172.99,28.2
153287,4,5,7,61.1,-146.7,
17952348,11,29,15,15.98,-76.28,28
14818067,2,25,19.83,33.8,-119.7,14.2
17248052,8,7,11,18.3,-65.3,
19268478,2,8,23,34.21,-77.8,13.4
19564630,1,17,11.83,-59.72,-71.26,4.6
13533219,10,16,22.33,-28.23,77.21,20.4
849900,7,26,4,37.61,-75.69,28.6
10553509,2,17,22,34.6,-120.6,
10845957,7,26,5,47.75,-90.34,
16679229,2,20,13,19.29,166.62,25.8
11696604,2,21,13,30.26,-88.21,
14817475,3,25,18.83,14.8,-51,
9920759,7,28,17,54.8,-140.5,12
15767599,3,23,9,51.97,-26.67,10.4
5983545,12,30,8.83,33.7,-119.1,14.9
16366965,10,11,10,4.98,-110.07,27.1
2472462,2,15,8,31.5,121.4,
43277,12,2,1,45.1,-87.59,
7943113,12,29,20.5,-44.05,-162.03,13.8
9920394,1,28,0.28,41.38,-151.54,11.2
10052756,6,2,11.17,48.29,-4.97,14.1
184383,9,6,9.83,-12.51,-35.81,26
18019822,7,31,21.5,-9.99,156.38,27.9
4768767,12,24,21.6,35.2,-120.9,14.9
2821344,6,25,21,57.3,1.6,
12080769,3,2,6,-67.6,62.87,-1.5
7800093,12,25,2,25.32,-36.42,23.4
922735,6,29,16.2,20,145.2,29.7
4514315,5,16,14.98,31.45,-65.99,21.9
13503293,11,15,2.63,26.11,-160.64,25.6
18493658,7,15,1.92,-18.11,-85.41,20.6
7410522,4,13,3.53,20.51,155.84,26
635581,1,20,7,28.4,-178.3,21
170495,11,6,15.15,9.18,-169.92,28.1
996798,8,31,6,-16.58,-141.35,26.8
1309277,6,10,7,1.98,-170.02,28.1
13718689,2,22,2.88,-61.76,-53.44,0.4
15380380,10,11,21,29.56,-92.31,24.4
18539222,2,16,20,60.4,3.2,6.8
8925433,4,28,6,-7.5,120.4,27.3
9239320,5,7,18,21.4,-158,
4574229,1,18,10,-2,-95,23.8
15309540,11,9,7.73,-10.27,2.44,22.5
8909418,7,28,19.97,-14.34,-30.18,25.2
11625239,6,19,6,53.7,9.5,17.2
19745071,7,22,11.88,-53.46,-31.29,0.2
10195134,9,6,19,53.4,-30.1,15
19106640,8,3,11,-14.65,-130.96,26.4
14206264,5,6,12.8,33.5,-117.8,17.1
16300604,7,9,12.85,34.1,-77.7,26.4
17146892,8,4,1.83,18.3,-64.8,
5062601,3,2,22,17.97,-66.76,27.7
19636057,2,19,9,18.46,-66.12,26.9
1975003,6,30,10,18.09,-65.47,
8398137,9,12,23,36.2,-4.5,22.3
10547052,11,17,8.08,3.49,-94.01,26.7
2444998,5,14,18.7,32.7,-117.4,18.8
14040106,11,1,9,28.42,-80.59,21.9
14724262,5,22,2,54,8.3,11.3
552938,5,17,22,-8.03,-95.26,26.5
3421425,4,13,12,28.3,-79.9,24.4
10684288,6,21,15.07,39.87,-159.6,16.1
8309767,1,10,3,34.11,-43.7,19.3
13836164,6,25,20.33,44,-86.6,
18948081,4,28,19.5,59.7,-149.5,
6281309,5,9,14,46.6,-84.8,
9737466,11,23,21,-13.82,71.93,27.8
11649219,12,20,12.1,-16.88,-108.32,23.9
12134022,9,4,22,44.67,-57.14,18.8
3265896,12,8,19,41.1,-72.7,9.4
7671931,6,21,2.92,18.59,135.89,29.9
12220564,10,7,14.72,5.83,93.13,29.2
6770261,1,24,4.35,37.8,-122.8,11
13165937,9,5,22.83,-26.27,8.58,16.4
3703870,8,22,11.67,-51.79,-40.2,1.1
11865158,2,26,3.13,36.81,-121.79,
10761738,10,23,14,0.05,-179.94,
1049502,1,2,11,52.5,-128.8,
11888848,9,27,17,40.68,-22.39,19.7
12921512,6,28,18.53,36.52,-61.75,23.2
7484836,11,15,9.08,-20.97,-173.44,26
6258354,5,8,8,43.4,7.8,15.8
832463,11,26,3.92,33.9,-118.6,17.5
11739880,9,23,0.55,-45.63,-23.49,7
13212391,10,6,8,30.23,-88.03,
15662780,9,20,11.33,18.5,-66.1,
17615009,6,18,13,29.68,-94.99,28.9
1321589,10,10,11,61.2,0.9,
7067305,10,2,16.83,40.8,-137.5,18.9
17986927,9,30,21,-15.51,-131.48,26.2
5164343,2,5,9.83,34.2,-77,
671705,1,21,15.67,-27.87,-98.76,23.7
12122307,6,4,13,21.7,-158.1,24.4
4480429,11,15,9,9.4,150.6,
13140632,9,4,18,71.33,12.61,9.6
16458908,3,14,23.83,-22.6,-177.55,27.2
13275252,9,8,19,57,1.9,
10416054,8,13,11,15.86,137.48,29.2
17361885,1,11,7.95,34.8,153.28,19
14664460,8,20,18,31.7,-64.2,28.7
5395932,2,12,21,48.8,-126,7.8
11088110,6,3,22.13,17,130.63,29.8
18201400,2,6,13.25,-9.33,-179.53,29.1
1123357,5,4,1,48.1,-123,
9102562,1,3,3.33,-40.14,137.11,17.3
4472538,6,15,7,57.3,-133.6,
142902,3,5,2,41.1,-66.6,6.2
10199953,9,6,8.4,40.3,-124.7,14.1
2562908,7,18,15.33,30.27,-71.46,27.6
15007207,10,31,14.8,-16.53,171.03,27.8
1572499,9,18,3.33,-24.76,-126.84,22.2
7419075,8,13,6,31,-79.7,
11382712,9,12,0,75.72,13.5,8
14090721,1,3,14,48.5,-124.7,8.3
8591606,4,18,12.67,-27.97,58.07,24
525057,7,16,11,5,-154.94,28.2
11571766,4,17,14.5,43.88,-152.3,7.6
11638389,2,19,17,17.1,-157.8,24.3
993307,12,31,15,45.99,-83.9,
13662510,8,20,18,66.8,-170,
1356181,12,11,12.83,34.6,-72.6,22.4
12506024,10,15,0,19.8,140.1,28
16524995,2,16,7.17,-37.82,-150.53,19.2
14228796,6,7,12,-26.84,53.22,23.2
10211119,12,6,18,-7.4,40.6,28.7
12152524,3,5,5.63,-12.15,-133.03,28.5
6965863,5,30,7.33,43.75,-46.8,
9965865,9,30,20.32,-12.78,175.18,28.6
1267026,9,9,11,49.1,-125.9,
4766576,11,24,23.43,46.1,-124.7,11.5
11481499,9,15,21.67,-48.35,-20.84,
13098281,8,3,14.83,53.91,-159.63,
4682218,10,21,4,32.78,-79.93,
6237833,3,7,8,46.5,-84.37,
1547423,12,17,17,21.43,-157.79,24.1
12671204,8,20,11,26.06,-97.22,
4163612,10,5,12,46.1,-82.6,14.9
4703538,5,22,0,50.5,-133.7,7.8
12777254,12,24,17,-31.73,1.99,
18465929,4,14,2.67,43.41,4.16,13.7
17183497,2,5,21,45.21,-85.55,
13115773,3,3,21,22.1,150.6,26.2
14241633,1,7,6.08,30.2,-88.1,
15216276,11,6,14,30.25,-88.08,
15551401,4,17,16.85,43.8,-124.6,10
14390145,10,12,18,44.5,-62.11,16.2
15320506,7,10,5.23,-7.36,-110.63,26.1
2083733,2,3,23.07,-24.28,-113.33,25.9
15918897,8,28,1.83,23.6,-154,
12912161,6,28,15.7,48.8,-126,13.6
19271211,11,8,14.5,-10.67,-24.27,25
16742482,8,22,12,46.49,-84.63,
17498854,3,15,4.62,23.93,173.42,25.4
14117483,1,3,10,36.8,-122,11.8
18747332,7,22,16,60.7,-2.6,
2037011,6,2,10.83,35.02,-146.72,19.5
9281927,11,9,9,65.15,-0.45,8
10724239,3,22,3.67,36.26,-32.78,18.1
8449411,6,14,20,47.3,-57.3,12.1
14292443,8,9,3.63,-7.27,163.11,29.8
3666537,12,21,8.5,30.42,-87.83,15.5
17129418,7,4,7,41.8,9.9,
2196409,8,6,16,4.96,147.02,29
19567329,2,17,14,48.86,-122.76,7.6
5699242,2,22,1,84.96,-91.03,
19914288,9,27,16,37.17,-75.99,22.5
19447627,11,13,19,64.5,-168.6,
16785982,4,24,15,58,-0.3,
11408927,5,12,0,53.4,1.7,
3165778,3,5,2,57.9,0,
15905231,6,27,8.57,20.27,149.9,29.4
11121032,3,4,12.67,-47.53,54.78,8.4
15132969,3,4,14.5,32.5,-117.4,14.4
12726197,3,22,6,-8.7,74.6,29.6
2469893,2,15,5,50.9,-136.1,6.3
17268761,9,8,18.7,-42.6,123.06,9.7
12335252,8,10,23,-9.6,-131.53,27.5
1697879,6,22,4.33,17.9,-66.5,
11387694,10,12,21.83,17.1,-157.8,26.1
13303366,11,9,20.33,-56.44,-57.33,3.5
13338247,1,10,13,42.36,-87.81,
14053310,6,1,0,57.9,-154.3,6.2
3221010,12,7,19,46.8,-71.2,
17043020,3,1,23,29.26,-89.96,19.9
5082251,6,3,2,47.4,-61.9,
14953078,5,29,5.5,-22.71,-36.45,25.5
14887524,10,27,10,43.8,-76.9,14.7
16566280,3,17,13.97,41.91,-42.33,17.2
14724052,5,22,12,-36.9,175.2,
8756128,11,23,18,50.9,-129.9,9.4
7374918,12,12,4,35.25,-12.39,18.9
9462868,9,14,2.75,38,-76.3,25.5
1840937,2,26,6.83,36.8,-122.5,
949521,5,29,7.5,-58.93,-50.65,-0.1
5219161,2,7,1.83,46.2,-124.5,
18373448,6,11,21.56,-15.9,121.42,26.8
7801257,6,25,20.37,47.3,-122.7,
19013924,5,31,11.78,35.74,-60.44,23.3
6485972,1,15,12.77,61.53,-31.12,6.8
12451710,9,14,9.33,32.69,148.33,27.4
8545586,5,17,3.25,-35.37,-32.18,18.4
15084060,9,2,5,1.99,138.11,29.9
4765492,12,24,19.65,15.32,-18.87,24.7
18791969,2,24,14.12,58.61,-34.88,5.4
13515702,1,16,18.67,14.89,-61.11,26.3
17659842,1,20,3,41.64,-87.14,
11122827,4,4,8.5,45.03,-5.94,12.8
66526,10,3,12,26.62,-35.7,27
18793244,6,24,2,14.98,-38.02,25.4
6057556,11,2,12.83,22.2,-94,28
8059859,8,2,6,57.56,-46.39,9.6
3186427,11,6,7.83,38.8,-77,
3571483,6,18,21,64.1,-22.9,
15076741,9,2,17.8,32.65,163.43,26.4
12237214,5,7,9.7,36.6,-121.9,12.2
4765931,5,24,7.67,-59,-51.22,0.2
10560211,11,17,5.38,-15.08,-107.64,23.7
13399505,6,12,21.83,40.67,-169.37,13.1
7595898,5,18,19,75.71,-146.45,
10312852,9,10,5.8,-21.85,113.27,24.3
1768041,8,24,3.83,38.5,-74.7,
5968679,4,30,23.83,58.44,-144.16,6.6
10958874,10,29,8,54.32,-16.49,12.6
7861229,7,26,15.83,44.3,-82.4,
12936456,1,28,19,28.5,-80.2,21.4
1841517,7,26,23.92,55,14.09,17.5
18675348,12,20,11,-28.5,47.4,
13684697,4,21,5,-19.27,-128.46,
8852418,11,26,12,22.4,116.3,
16803574,7,24,8.17,79.13,-160.74,
4226816,7,7,7.83,41.8,-124.4,
19943472,5,28,9,59.3,-152,
1496864,5,16,19.42,-26.51,-16.99,23.6
7931194,11,29,20.83,23.59,-38.17,25
19223784,2,6,2,45.1,-87.59,
7268941,10,8,17,30.23,-88.98,
11533648,9,16,5,59.1,-11.7,11.8
5628877,2,19,23.5,-32.55,-21.49,24.7
7903224,8,28,15.82,36.2,-75.7,25.5
5444036,1,14,8,38.6,-34,17.7
18012460,5,31,20.67,13.58,-52.34,27.6
18532000,9,16,2,44.58,155.85,17.8
11353494,10,11,4,45.29,-86.98,
6514939,6,16,15,50,-4.2,
3319422,9,10,19,57.51,-44.54,10
13930350,6,28,18,47,-48.4,
14842813,11,25,14,46.5,-84.37,
16139444,12,4,14,-6.03,-10,25.1
1668262,12,21,6,10.34,72.19,29
8253106,10,8,23,13.43,144.8,
9689668,12,21,21.17,18.5,-66.1,
12290272,6,9,10,17.1,-157.8,24.2
9324917,12,10,23,58.9,-4.5,
11486429,3,15,13.52,44.5,-63.4,1.9
5920430,3,28,10,-42.9,147.3,
4152080,9,5,12.48,28.72,-40.86,27.8
3748301,11,23,16.83,45.3,-86.4,9.6
17427266,4,13,15.23,28.88,-137.65,18.8
9715764,1,22,14.33,-39.09,96.62,14.9
12451791,1,14,12.1,18.21,111.5,23.9
1126457,6,4,13,48.3,-122.8,
3734375,12,23,13,27.07,-82.45,18.2
5901650,3,28,15.08,43.53,-1.61,14.1
11461732,9,14,8,56.06,-132.7,
6952379,7,29,11,47.7,-122.4,
9719373,3,22,6,46.49,-84.3,
12762639,8,23,1.83,41.4,-70.2,
7182657,5,6,19,7.93,-38.02,27.4
7534367,10,16,10,25.08,-80.73,27.5
15351205,4,10,23.83,42.7,-87,5.3
5843400,5,26,23.13,28.36,162.32,25.1
8627494,10,19,2.67,28.94,-60.56,26.8
15100690,6,3,3.95,-45.24,44.29,
12791551,12,24,14,23.79,-34.35,23.7
3756805,8,23,17.33,39,-76.4,
11494655,1,15,18,59.6,1.5,
15424184,8,13,17.67,-50.08,145.9,
6433984,10,13,6,46.7,-48,11.4
10846579,2,26,10.5,22.25,60.46,22.9
8979999,7,30,9.17,-8.22,-16.54,25
9437082,2,13,17,29.52,-94.51,11.2
2894062,9,28,5.6,35.2,-120.9,15.4
15048952,6,1,12,21.7,-109.9,22.5
8606091,7,19,19.5,-44.03,85.19,
16732798,4,22,22,43.81,-83.72,
789151,7,25,21.18,-9.54,174.9,28.8
6739117,3,23,12,-69.58,-97.55,
6268424,4,8,5,29.69,-93.84,24.8
1191778,7,6,14,7.99,88.99,28.4
2282858,9,9,15.67,-29.48,-120.6,19.9
12026371,7,1,12.33,-45.41,-81.46,9.1
13430045,2,13,11,30.65,-88.06,14.1
18362705,3,11,5.17,36.54,-59.1,18.9
18217928,4,6,5.87,45.36,-83.49,
19754304,9,23,7.48,41.79,-46.27,24.5
19007393,6,30,12,85.73,2.45,
19590588,9,18,11.17,-21.3,-40.96,
6843,5,1,19,36.6,21.3,
11946932,1,29,4,21.95,-159.36,25.8
5915631,6,28,23,18.3,-65.3,
13078629,9,2,4,25.9,128,29
11564162,1,17,1,37.41,-76.71,
3028393,6,1,14.67,-29.82,-100.38,20
15131772,4,4,1.72,-35.29,-50.77,22.8
16589273,5,18,20.5,10.14,-160.11,26.3
13900655,5,27,3,49.34,-140.4,6.6
10567451,10,17,5,32.03,-80.9,
1178730,3,6,22.83,17.5,-152.4,
229017,11,7,23,18.3,-65.3,
5240934,5,8,9.65,32.9,-36.66,21.1
16204936,8,6,8,48.1,-123.4,
5480834,3,15,14.83,41.1,-66.6,6.4
5534436,1,17,22.5,-49.03,82.65,7.7
7143412,5,5,16.18,-46.06,-31.57,7
16302292,11,9,14.83,-37.87,45.36,17.4
248929,7,8,22,44.6,-124.3,
17974299,8,29,14.83,25.9,-89.7,28.6
11385601,6,12,18.5,-37.79,38.06,15.4
14227798,11,7,17.92,-10.75,169.09,28.9
16862895,12,26,5,47.91,-13.36,12.7
19254892,6,7,6,58,-0.3,
4794633,9,25,13,47.26,-19.04,17.5
5141732,2,5,21.82,37.46,170.53,13.9
1895505,5,28,7.17,-55.76,-135,
2640975,12,20,14.1,35.2,-120.9,13.2
11524711,8,16,0,-1.5,80.49,29.2
7863712,4,26,5,38.87,-77.02,15.9
5268877,8,8,18,44.6,-124,13.6
16354191,2,10,8,-22.53,66.53,27.7
8773008,8,24,13.63,6.07,-170.07,28.7
17522680,11,16,14.92,4.65,-109.92,26.9
15494831,5,15,16,58.7,1.4,
3987272,12,30,15,47.6,-52.7,
17687476,5,21,12,39.56,-75.57,20.1
17529135,9,16,10,17.4,40.7,32.3
8497051,2,15,14,41.73,-87.54,
18970973,4,29,7.65,35.43,178.85,15.2
7067236,3,2,14.12,37,-75.8,9.2
3834962,10,26,19.93,-11.35,-177.94,29.2
13232918,9,7,9,48.2,-88.4,
1658179,9,20,23,61.2,0.9,
4157225,3,5,17,-34.3,76.5,20.7
6364745,7,11,4.5,27.6,-92.5,
4251326,11,8,17,-14.02,53.45,26.9
16962257,2,29,4,46.6,-3.7,11.8
16230833,12,7,14.67,-48.38,170.59,9.6
12439507,2,13,9,49.7,-0.5,9.4
14198982,5,6,2.7,48.8,-126,10.6
17080083,1,2,9.75,41,-73.6,
19299788,2,9,14,25.08,-80.73,22
3084918,2,3,19,-22.71,-141.45,27.7
4550503,10,17,9,53.5,10,10.8
5877400,5,27,19,44,-68.1,
16992857,11,30,14,38.43,-76.39,
16339817,12,10,2,58.2,-3.4,8.4
7924011,7,28,20,-0.01,-22.99,24.6
2009948,5,1,20.17,43.21,5.23,15.1
5039578,1,1,6,38.5,-74.7,10
14075969,12,2,15,41.64,-87.14,
11928021,4,28,17,32.7,-117.2,17.8
16020737,5,31,10,44,-86.6,
3329685,1,10,13.83,53.9,-160.8,
7650738,11,20,3.33,38.6,-76.4,
7736397,1,23,0.62,42.8,-70.2,7.1
18527822,5,16,7.83,36.6,-74.8,
18973404,11,29,7,41.36,-72.09,10.7
11933815,10,28,13,-11.98,80.57,28.4
5624214,7,19,21,20.02,-37.86,26
9374095,3,12,11.75,-26.27,-158.91,25.4
9672670,6,21,1.77,19.8,-155,24.4
7265026,3,8,1,42.1,-69.5,6
11986283,1,30,14,48.11,-122.76,7.4
3741076,6,23,1,44.6,-124.1,
14215479,3,6,8,46.56,-90.44,
13110726,10,3,12,59.7,-146.8,
14290169,12,9,12.2,-27.67,103.35,20.8
13844157,7,26,15.93,-7.72,-107.28,25.4
19756122,8,23,2.35,35.17,-32.21,25.1
16422288,9,13,4.13,-8.07,-163.21,29.4
1677030,4,21,8.93,33.6,-118.3,14.1
16850701,10,26,22.62,10.85,-39.13,28.7
4850988,2,26,22.33,0.06,90.73,29.2
95450,3,3,15,56.25,-134.65,4.9
7016485,1,1,5.5,-21.89,-113.99,25.2
13194047,4,6,23.67,29.17,-51.1,21.9
10546313,5,17,16.12,60.98,-1.3,9
9343715,4,11,16.33,-49.15,126.3,
5812664,3,25,7,25.6,-76.4,
2590583,3,18,16,-33.71,58.38,22.5
9899170,10,27,22.18,44.61,-87.43,
17151955,1,4,5,34.8,-6.8,17.7
7144160,6,5,19,35.31,-172.09,
7723575,2,22,21.72,41.52,-44,18
901831,6,28,23.17,-59.73,-136.83,
11984845,4,30,16.5,34.19,-63.33,20
255057,11,8,10.07,44.1,-68.1,11.8
13924920,5,28,9.83,-45.33,35.06,8
18813408,4,24,9.17,32,-17.21,
4970466,7,30,13.67,-16.52,99.29,
13493379,1,15,13.5,42.37,-38.51,14.6
15959638,6,29,19.03,34.5,-120.8,12.3
14437532,2,13,3,37.61,-75.69,3
3341033,5,11,21,61.24,-149.89,4.8
17229104,12,7,14.8,-9.58,2.77,23.7
7991699,10,30,7,41.83,-83.19,
17657389,9,20,21.67,-56.83,142.85,
18295272,8,9,5.45,-7.59,-117.18,25.9
10988304,11,30,16,41.75,-124.18,12.5
11169160,7,5,22.28,16.74,-24.38,24.8
19879671,1,26,5,53.88,-166.54,2.7
4531167,11,16,3,46.56,-90.44,
11477807,6,15,16.55,4.13,-164.25,28.3
14838795,7,25,19.83,14.9,-74.9,
14393575,8,12,10.83,-16.71,121.61,24.1
6739121,10,23,22.85,37.9,-123.5,13.8
11567476,12,17,19,0.02,-9.91,27.4
1473896,3,15,12.33,-22.94,89.02,25.9
16090698,12,2,21,47.87,-89.31,
7415326,12,13,8.2,32.27,-140.89,19.7
11729188,5,22,6,27.5,-63,24.1
6620126,5,19,11,47.7,-122.4,
11501473,6,15,11,43.9,-78.7,
16922105,11,28,21.17,-51.64,-26.52,2.6
1566477,4,18,16.3,45.2,-87.12,
4332587,3,10,6,45.8,-1.5,9.2
7280780,4,9,9.5,-27.03,-121.51,26
15540908,1,16,22.27,27.6,-80.2,19.7
18562009,9,17,21.92,-28.87,-103.68,18.9
19758865,3,23,23,65.7,-24.8,
6994225,1,31,23.33,39,-76.4,
18226364,11,6,17,71.26,-153.03,
2839639,2,26,9,50.9,-129.9,7.4
2157860,12,5,18,50.9,-129.9,9.2
6531508,7,16,11,79,4.1,3
9329762,6,10,16.33,39.2,-76.4,
13503037,1,15,2.28,27.66,150.27,21.3
2758122,11,23,4,-9.91,-9.98,23.5
3193005,8,6,7,45.1,-87.59,
13911750,5,28,22.5,28.66,-89.55,
14910328,2,28,13.87,18.03,170.88,27
12502264,1,15,14.5,-28.26,-83.89,21.1
13487495,11,15,21.17,-21.3,-40.96,
5788228,6,24,1,16.3,-63.5,28.5
8663002,7,20,22,18.3,-64.8,28.8
13809,2,1,5,28.2,-88.5,
6821488,1,25,11,18.48,-66.7,25
12308308,10,9,9,28.16,-82.76,
3219905,1,7,12.4,-1.44,147.95,30
11452332,11,14,14.7,-43.81,-97.85,10.1
8300984,8,9,11.5,38.8,-77,
5821267,6,25,4,27,-96.7,29.2
19745259,12,22,0,30.28,-87.56,
7379336,10,12,9.98,28,-90.64,28.5
19785487,7,23,7.5,58.9,-152,
12334962,2,10,10,51.4,-7.9,
11956831,2,29,8,44.6,35.7,7.9
4379527,12,12,18,30.67,-87.94,
9136512,7,4,6,30.15,-85.67,29.3
7520944,5,16,8.62,-33.73,-143.04,19.3
18286339,8,8,20,66,-18.3,
1542178,5,17,11.67,-64.2,-63.3,
17887189,9,27,2,-17.24,-138.51,26.9
16164554,4,5,5.83,33.7,-119.1,14.6
10531379,12,16,5.67,18.3,-64.8,
16868441,4,26,20.2,36.6,-121.9,12.4
8178305,12,6,2.15,7.65,-85.46,27.8
5894938,6,28,10.77,31.59,-148.34,22.1
6810505,5,25,15,53.5,10,
11269219,6,8,14.25,-43.17,147.56,12.8
17700610,3,21,23.83,59.7,-143.4,5.1
18490590,12,14,4,1.5,104.4,30.1
8537850,2,17,12.95,64.08,-0.27,5.8
15416962,3,12,0,-10.3,-26.5,
16480353,4,14,7,19.2,-96.1,
12772503,5,23,17,59.7,-149.5,
3086130,11,3,10.67,-14.88,157.22,27.2
1528957,9,17,4.67,-22.29,-127.88,23.4
2860036,8,27,11.33,37.18,-48.02,26.7
16037753,2,1,3,-0.17,-124.4,23.5
19469039,10,14,21.5,17.9,-66.5,
984045,8,31,11.75,26.6,-72.96,29.3
11226411,10,7,3,14.99,68.99,
19522054,4,15,19.83,31.37,179.7,18.4
8286361,4,9,19.83,33.4,-77.7,20.3
17391404,4,12,2.5,46.2,-123.95,9
16780125,8,23,16.67,42.8,-86.3,22.2
14626204,11,19,4,15.4,-53.37,28.5
13990597,8,30,12,29.73,-84.98,
11874215,10,27,14.4,-16.56,146.34,26.4
5990508,3,31,16.27,49.39,-35.22,8.1
7562874,2,17,18.92,45.44,-158.87,7.5
17384098,8,11,12,48.1,-122.7,11.4
19951312,12,29,13.45,-27.78,-130.2,24.9
239867,1,8,12.83,32.4,-119.5,
2801799,9,25,1,40.1,2.14,25.2
1900063,10,28,23,-26.82,-29.22,21.4
18074198,4,2,11.5,44,9.34,15.4
4423157,3,13,15,48.1,-122.7,
10431988,7,13,9,27.86,-82.55,
11265336,8,8,5,25.9,-77.6,
11441994,9,13,16,42.5,-64,21.5
15771640,12,23,0.17,18.3,-64.8,
886741,1,27,22,58.97,-135.22,
15415123,3,12,16,20.04,-155.83,
6849348,9,26,3.2,45.2,-87.12,
18284735,1,8,15.7,25.25,-179.87,25.5
13145213,3,4,22,44,-68.1,
3421341,3,13,20,44.02,-83.54,
18483177,7,14,10.67,-25.03,89.4,20
3219204,2,7,22,4.04,-22.99,27.5
4598510,12,19,11,34.47,-120.67,
12892566,7,27,19.4,40.3,-124.7,11.1
2895674,2,28,21,-1.27,95.6,29.2
16455676,7,14,2.83,-28.75,-110.22,19.9
9449405,11,14,14.72,-11.03,-173.99,29.6
3327174,1,10,3,43.05,-87.88,
9848298,8,26,16.83,-20.24,-160.47,24.8
14962068,9,29,12.67,34.5,-120.8,16.9
2812908,8,25,13.05,28.98,-41.32,27.9
10953691,11,29,22,29.18,-89.26,20.5
14670443,7,20,22,-43.55,41.72,
6893505,12,27,22,-7.99,-124.99,26.3
11363503,7,11,20.63,55.07,-174.19,7.4
407611,11,13,19,-38.36,57.59,14.9
1293922,11,9,18,-5.03,156.02,30
11573374,12,17,2,38.98,-76.48,
5754767,8,23,18.5,41.35,-160.82,19.7
13739076,12,22,3,48.13,-123.44,8.4
12978404,11,30,22.77,3.29,-78.13,27.2
1989630,10,31,10,31.02,155.74,25.2
12828058,5,25,14,52.58,-164.02,3.6
11021383,8,1,23.23,35.09,-68.65,27.3
7336481,2,10,2,8.05,-110.15,
15390092,9,12,12,-15.79,-136.41,26.2
3984142,8,30,11,17.7,-64.75,28.6
14523047,4,16,13.73,33.29,-173.12,16.5
18866152,8,26,18.25,13.35,-125.9,27.8
17223808,1,6,12,28.21,-177.36,22.9
7881028,2,27,0,60.68,-151.4,
9111993,9,4,9.92,38.54,-30.07,23.2
2763674,6,24,0,46.49,-84.3,
8243983,12,8,6.1,-34.75,-32.29,18.5
8064064,11,2,18.83,-47.39,132.61,9.3
11136839,3,4,0,57.6,1.1,
4125912,8,4,13.41,-19.77,116.16,23.7
8259552,11,8,21.83,35.8,-75.3,15.3
6752588,8,23,10,44,-83.6,21
15230352,5,7,23.33,32.14,143.28,20.9
17918946,10,28,8,48.22,-153.24,9.7
12813561,1,25,0,6.9,-80.8,28
